order_id,customer_id,product_id,quantity,order_date,status
1465,631,191,4,2024-10-30,shipped
1466,315,326,4,2024-10-18,cancelled
1467,675,43,1,2024-12-04,cancelled
1468,498,257,3,2025-01-23,shipped
1469,12,52,5,2025-06-02,cancelled
1470,760,449,3,2024-12-14,pending
1471,5,220,4,2025-03-16,shipped
1472,560,448,3,2025-03-30,cancelled
1473,166,118,2,2024-10-06,completed
1474,535,437,4,2025-01-06,pending
1475,123,150,2,2024-12-24,completed
1476,990,85,5,2025-01-02,pending
1477,279,484,5,2025-03-23,pending
1478,191,145,5,2025-05-10,pending
1479,998,67,1,2024-07-21,completed
1480,330,134,5,2024-08-20,completed
1481,817,199,4,2024-12-28,cancelled
1482,136,159,2,2025-02-02,cancelled
1483,922,246,1,2024-08-25,shipped
1484,320,443,2,2024-12-17,shipped
1485,385,360,1,2025-05-28,pending
1486,205,397,3,2024-09-03,shipped
1487,82,34,1,2025-04-02,completed
1488,497,344,4,2025-03-27,cancelled
1489,626,34,2,2024-09-01,completed
1490,711,55,4,2024-08-26,shipped
1491,465,476,2,2024-07-16,cancelled
1492,941,435,2,2025-02-28,pending
1493,672,442,3,2025-05-27,completed
1494,722,291,5,2025-05-21,shipped
1495,951,115,5,2025-04-13,shipped
1496,833,387,5,2024-08-22,completed
1497,473,279,2,2024-11-05,pending
1498,685,403,5,2024-07-19,pending
1499,942,347,5,2025-06-04,shipped
1500,979,46,1,2024-07-10,cancelled
1501,836,78,3,2025-04-01,pending
1502,972,182,3,2024-11-11,cancelled
1503,865,335,4,2024-11-03,shipped
1504,50,299,2,2024-08-17,shipped
1505,487,273,5,2025-01-27,shipped
1506,360,31,2,2025-01-08,cancelled
1507,1,172,1,2024-06-30,shipped
1508,474,18,3,2024-10-15,pending
1509,799,156,2,2024-09-17,pending
1510,19,364,2,2024-12-16,completed
1511,216,342,5,2024-06-28,shipped
1512,920,461,5,2024-10-28,cancelled
1513,73,411,2,2025-01-25,cancelled
1514,149,449,4,2024-06-14,cancelled
1515,167,81,2,2025-06-11,shipped
1516,109,461,1,2025-05-15,completed
1517,569,171,4,2024-07-25,pending
1518,496,287,2,2024-08-11,pending
1519,637,185,3,2025-03-03,pending
1520,948,329,5,2025-01-08,pending
1521,765,491,1,2024-09-15,cancelled
1522,784,175,5,2025-03-11,shipped
1523,250,119,5,2024-09-07,completed
1524,436,119,2,2024-09-09,pending
1525,621,494,5,2025-06-01,shipped
1526,674,441,1,2025-05-06,cancelled
1527,13,54,5,2025-03-14,cancelled
1528,698,273,2,2025-01-29,pending
1529,524,117,2,2024-06-12,shipped
1530,346,166,5,2024-08-30,completed
1531,326,25,3,2025-03-21,completed
1532,443,90,2,2024-07-25,shipped
1533,325,148,2,2024-11-12,cancelled
1534,659,30,1,2025-01-24,shipped
1535,239,495,3,2024-09-27,cancelled
1536,268,306,4,2025-01-28,completed
1537,473,446,2,2025-03-01,cancelled
1538,502,177,2,2025-02-25,shipped
1539,330,14,3,2024-06-13,cancelled
1540,41,162,2,2024-07-31,pending
1541,21,141,1,2024-07-31,pending
1542,456,144,4,2025-02-18,completed
1543,858,126,1,2024-08-21,pending
1544,557,254,5,2024-09-25,pending
1545,302,133,3,2024-09-01,cancelled
1546,288,221,4,2024-09-04,completed
1547,202,189,2,2024-10-07,shipped
1548,689,451,3,2025-01-24,completed
1549,317,11,2,2025-02-07,shipped
1550,430,410,3,2025-01-09,pending
1551,682,89,1,2024-10-22,cancelled
1552,846,433,3,2024-09-23,shipped
1553,500,248,5,2025-03-03,completed
1554,973,342,4,2025-05-02,pending
1555,328,406,3,2024-08-14,pending
1556,54,409,1,2024-06-18,shipped
1557,520,119,4,2024-12-24,cancelled
1558,719,384,5,2025-06-04,completed
1559,699,134,3,2024-11-02,shipped
1560,200,388,2,2025-04-11,shipped
1561,576,400,3,2025-04-04,cancelled
1562,535,210,2,2024-08-06,shipped
1563,503,351,2,2024-12-20,shipped
1564,638,255,1,2024-09-11,cancelled
1565,888,27,3,2024-06-19,shipped
1566,443,407,1,2024-11-23,cancelled
1567,268,385,4,2025-06-01,completed
1568,315,59,2,2025-04-11,pending
1569,945,36,2,2024-08-02,completed
1570,182,182,4,2024-07-17,cancelled
1571,78,181,2,2024-07-25,pending
1572,615,339,4,2025-02-17,pending
1573,943,217,1,2025-01-16,pending
1574,963,263,4,2025-02-05,pending
1575,321,247,3,2025-03-07,pending
1576,156,324,1,2024-06-24,shipped
1577,634,132,3,2024-09-06,completed
1578,918,184,4,2024-07-30,pending
1579,253,408,4,2024-08-10,completed
1580,752,176,1,2024-08-01,cancelled
1581,749,474,5,2024-10-13,cancelled
1582,482,27,2,2024-08-16,cancelled
1583,667,240,4,2025-03-02,pending
1584,483,417,1,2025-02-02,cancelled
1585,275,449,4,2024-07-08,shipped
1586,341,303,2,2024-12-26,cancelled
1587,523,132,2,2024-12-08,completed
1588,703,473,3,2025-05-18,completed
1589,876,149,5,2025-05-20,pending
1590,812,148,2,2024-06-20,pending
1591,354,316,1,2025-01-16,completed
1592,85,420,4,2025-01-24,cancelled
1593,687,147,4,2024-08-21,completed
1594,406,238,5,2025-01-06,cancelled
1595,18,496,4,2025-05-13,cancelled
1596,323,430,4,2025-03-16,pending
1597,618,419,1,2024-10-09,cancelled
1598,798,456,2,2025-04-23,completed
1599,733,249,2,2024-11-11,completed
1600,686,419,5,2024-12-10,cancelled
1601,102,109,4,2024-06-13,cancelled
1602,273,469,1,2025-03-16,shipped
1603,509,402,4,2025-04-28,shipped
1604,150,170,5,2024-09-22,shipped
1605,331,463,5,2024-08-04,shipped
1606,946,286,2,2025-02-27,cancelled
1607,234,6,3,2024-10-30,pending
1608,809,414,5,2024-11-20,pending
1609,870,167,2,2024-08-04,shipped
1610,280,270,4,2025-05-28,shipped
1611,782,123,5,2024-12-31,pending
1612,121,351,4,2024-08-13,pending
1613,760,291,1,2024-10-28,completed
1614,440,475,2,2025-02-03,completed
1615,502,46,5,2024-07-27,cancelled
1616,23,68,4,2025-03-01,cancelled
1617,695,97,1,2024-12-14,cancelled
1618,444,28,5,2025-01-30,completed
1619,720,42,5,2025-05-12,completed
1620,262,182,1,2024-11-28,pending
1621,588,135,5,2025-06-10,pending
1622,650,44,3,2024-10-31,cancelled
1623,777,190,4,2024-09-17,cancelled
1624,470,294,1,2024-07-27,shipped
1625,512,322,5,2025-02-23,pending
1626,243,145,4,2024-10-08,completed
1627,258,190,4,2024-10-09,shipped
1628,787,443,1,2024-10-29,cancelled
1629,950,497,1,2024-08-05,cancelled
1630,845,155,2,2025-01-29,shipped
1631,801,355,1,2024-08-01,cancelled
1632,426,24,3,2025-01-17,completed
1633,91,88,1,2025-03-14,pending
1634,735,452,4,2024-10-07,pending
1635,833,445,5,2024-07-13,completed
1636,458,257,1,2024-11-30,completed
1637,720,11,1,2025-05-08,completed
1638,547,483,3,2024-11-30,cancelled
1639,986,70,2,2025-04-02,pending
1640,896,381,3,2025-04-04,cancelled
1641,884,199,4,2024-11-21,pending
1642,400,127,4,2024-08-21,shipped
1643,122,493,5,2025-02-26,completed
1644,174,471,2,2025-01-20,completed
1645,205,134,2,2024-07-31,pending
1646,513,43,5,2025-06-11,pending
1647,628,421,3,2024-07-15,pending
1648,94,260,2,2024-12-01,cancelled
1649,982,152,5,2024-11-16,completed
1650,434,312,1,2025-04-20,shipped
1651,315,248,2,2025-04-22,completed
1652,765,282,3,2024-08-24,shipped
1653,620,376,2,2025-04-01,shipped
1654,847,258,2,2025-01-01,completed
1655,725,287,4,2025-04-14,shipped
1656,272,228,5,2024-09-13,cancelled
1657,342,318,5,2024-08-05,pending
1658,253,25,1,2025-06-12,pending
1659,537,210,2,2024-10-26,completed
1660,595,78,5,2024-07-18,pending
1661,145,292,2,2024-06-16,cancelled
1662,583,462,4,2024-10-30,cancelled
1663,575,174,1,2024-11-20,cancelled
1664,361,50,4,2025-06-05,shipped
1665,366,394,2,2025-01-24,pending
1666,318,184,5,2025-02-23,shipped
1667,407,198,4,2024-08-25,completed
1668,411,402,4,2024-09-08,shipped
1669,757,87,1,2025-02-10,shipped
1670,412,15,4,2024-07-08,pending
1671,647,212,4,2024-09-30,shipped
1672,556,496,3,2024-07-10,cancelled
1673,713,43,3,2024-09-14,pending
1674,155,154,5,2025-03-20,completed
1675,291,450,1,2025-05-04,completed
1676,261,341,3,2025-05-12,completed
1677,704,245,3,2024-09-17,completed
1678,415,18,5,2024-07-06,completed
1679,978,235,2,2025-01-15,shipped
1680,723,79,3,2024-11-01,cancelled
1681,177,143,4,2024-12-18,shipped
1682,461,470,2,2025-04-25,shipped
1683,296,407,1,2024-08-01,cancelled
1684,455,217,4,2024-10-19,completed
1685,210,340,2,2024-07-02,cancelled
1686,774,107,1,2024-07-18,pending
1687,301,113,5,2024-08-14,cancelled
1688,280,427,5,2025-01-04,completed
1689,41,351,4,2025-05-10,shipped
1690,220,45,1,2025-03-15,shipped
1691,933,36,4,2025-02-19,cancelled
1692,714,285,3,2025-05-01,pending
1693,542,287,5,2024-08-06,completed
1694,79,36,1,2024-07-07,completed
1695,413,335,1,2024-09-19,cancelled
1696,811,336,2,2024-07-07,shipped
1697,176,219,5,2025-03-29,pending
1698,302,54,5,2025-01-28,completed
1699,883,59,4,2024-09-24,shipped
1700,732,14,2,2024-07-09,cancelled
1701,415,261,2,2025-04-12,pending
1702,595,32,2,2024-09-30,shipped
1703,707,311,3,2024-12-13,cancelled
1704,711,284,4,2024-07-03,shipped
1705,596,72,5,2025-04-08,pending
1706,612,266,2,2025-04-29,pending
1707,90,339,1,2024-09-21,pending
1708,121,15,4,2025-03-24,completed
1709,669,425,4,2024-10-14,cancelled
1710,354,140,2,2024-12-29,cancelled
1711,323,421,2,2024-12-09,completed
1712,417,106,3,2025-03-13,cancelled
1713,227,370,3,2025-04-28,pending
1714,224,327,5,2024-07-05,pending
1715,166,229,1,2024-10-13,pending
1716,10,177,3,2024-10-30,cancelled
1717,342,403,3,2024-09-06,completed
1718,953,473,4,2025-02-12,pending
1719,258,350,4,2025-03-30,completed
1720,410,7,4,2024-06-20,pending
1721,816,332,3,2024-12-13,cancelled
1722,35,166,1,2024-11-23,shipped
1723,159,468,1,2025-04-08,completed
1724,410,477,5,2024-11-17,pending
1725,927,483,5,2024-10-31,completed
1726,626,44,3,2025-05-21,pending
1727,387,158,4,2024-07-15,cancelled
1728,38,430,4,2025-01-07,shipped
1729,253,451,3,2024-12-03,shipped
1730,284,44,3,2024-12-17,shipped
1731,502,155,3,2024-08-08,pending
1732,79,399,1,2024-06-12,cancelled
1733,732,41,5,2025-01-07,pending
1734,213,196,3,2024-09-01,pending
1735,99,164,5,2024-09-18,cancelled
1736,191,480,2,2025-04-28,shipped
1737,765,40,2,2024-10-16,completed
1738,364,149,5,2024-07-22,shipped
1739,650,448,5,2024-10-25,shipped
1740,39,282,5,2025-06-07,pending
1741,926,226,4,2024-07-26,shipped
1742,611,291,4,2024-11-01,pending
1743,507,312,4,2025-04-17,cancelled
1744,326,352,1,2025-01-08,cancelled
1745,866,32,1,2024-09-21,shipped
1746,537,494,1,2024-06-20,shipped
1747,390,145,4,2025-03-11,pending
1748,90,284,1,2025-05-29,shipped
1749,475,169,4,2025-05-13,completed
1750,889,13,4,2025-02-04,pending
1751,153,342,5,2025-04-20,shipped
1752,131,405,1,2025-05-04,pending
1753,180,95,3,2025-03-06,completed
1754,236,290,3,2024-11-23,completed
1755,835,216,5,2025-01-14,shipped
1756,300,15,2,2024-12-25,pending
1757,770,442,2,2025-01-03,shipped
1758,378,28,1,2024-12-23,shipped
1759,877,408,4,2025-03-02,shipped
1760,648,153,4,2025-01-02,completed
1761,509,481,4,2024-07-11,completed
1762,215,498,4,2025-01-26,pending
1763,746,83,4,2025-03-03,pending
1764,333,103,5,2025-04-21,pending
1765,701,98,2,2024-06-30,shipped
1766,594,252,3,2024-12-09,completed
1767,945,29,2,2024-11-22,pending
1768,850,302,5,2025-05-27,completed
1769,25,37,2,2024-06-19,pending
1770,684,500,4,2024-09-06,completed
1771,867,204,2,2024-11-26,cancelled
1772,669,422,3,2024-09-03,pending
1773,886,144,4,2025-04-13,completed
1774,78,353,4,2025-02-13,completed
1775,76,219,2,2024-08-18,completed
1776,17,175,2,2024-07-20,pending
1777,464,444,1,2024-11-19,completed
1778,718,98,5,2025-03-19,completed
1779,805,334,5,2024-11-20,shipped
1780,921,68,3,2025-06-08,shipped
1781,552,96,4,2024-07-24,shipped
1782,175,363,4,2025-03-29,cancelled
1783,660,332,4,2025-01-07,cancelled
1784,68,51,4,2025-02-28,pending
1785,983,187,3,2024-08-09,shipped
1786,849,54,5,2024-06-19,completed
1787,409,220,2,2024-12-15,shipped
1788,773,240,2,2025-02-15,pending
1789,928,252,4,2025-04-21,completed
1790,172,201,1,2024-10-07,completed
1791,608,93,4,2024-06-15,pending
1792,956,366,3,2025-03-14,completed
1793,426,440,5,2024-08-02,cancelled
1794,155,373,2,2025-03-09,completed
1795,27,425,4,2024-09-06,shipped
1796,595,216,5,2025-04-24,cancelled
1797,786,432,1,2025-03-27,pending
1798,261,102,3,2024-06-30,cancelled
1799,757,473,4,2024-12-27,completed
1800,34,123,1,2025-06-03,pending
1801,970,483,1,2025-05-12,pending
1802,873,98,2,2024-08-27,shipped
1803,361,385,1,2024-08-02,cancelled
1804,802,350,1,2024-11-11,shipped
1805,79,205,3,2025-01-02,cancelled
1806,820,95,4,2025-02-17,completed
1807,264,77,1,2024-12-12,completed
1808,701,31,5,2024-09-06,cancelled
1809,363,60,2,2024-07-15,pending
1810,599,336,2,2025-01-03,pending
1811,702,110,3,2025-01-28,cancelled
1812,918,72,3,2024-07-07,pending
1813,923,461,2,2024-10-22,completed
1814,712,46,2,2025-05-05,shipped
1815,59,69,3,2025-01-25,pending
1816,954,247,4,2024-06-18,completed
1817,949,499,3,2024-06-23,completed
1818,609,250,4,2024-08-24,completed
1819,202,147,1,2025-05-03,completed
1820,948,3,4,2025-01-10,pending
1821,4,291,1,2025-01-17,completed
1822,543,175,2,2024-06-26,cancelled
1823,277,227,3,2024-10-17,shipped
1824,383,409,5,2025-05-12,pending
1825,604,392,2,2025-05-23,completed
1826,116,42,3,2025-04-07,cancelled
1827,331,239,5,2025-05-15,pending
1828,479,220,2,2025-04-19,cancelled
1829,633,435,5,2024-08-17,completed
1830,202,78,4,2025-06-10,pending
1831,610,390,2,2025-05-30,shipped
1832,949,84,2,2024-07-23,cancelled
1833,173,332,2,2025-05-29,pending
1834,636,89,4,2025-06-12,pending
1835,872,317,5,2024-08-07,cancelled
1836,84,32,1,2024-11-10,completed
1837,721,168,2,2025-02-12,completed
1838,394,126,3,2025-05-01,completed
1839,629,145,1,2025-02-09,completed
1840,866,266,2,2025-05-28,cancelled
1841,31,444,1,2024-10-06,shipped
1842,149,67,2,2025-06-10,completed
1843,270,265,3,2024-12-23,shipped
1844,819,67,5,2025-04-02,completed
1845,295,309,2,2025-05-14,cancelled
1846,252,471,5,2024-07-02,cancelled
1847,205,300,4,2024-07-01,shipped
1848,632,157,2,2025-04-20,completed
1849,26,415,3,2025-01-06,cancelled
1850,943,284,2,2025-05-06,completed
1851,987,120,4,2024-12-18,cancelled
1852,74,29,3,2025-04-13,shipped
1853,548,190,1,2025-06-03,pending
1854,791,402,3,2024-09-03,completed
1855,599,269,1,2025-03-27,shipped
1856,485,21,5,2024-08-25,shipped
1857,361,185,4,2025-05-02,cancelled
1858,51,431,1,2025-04-26,shipped
1859,45,237,2,2024-07-29,completed
1860,636,222,4,2025-03-14,shipped
1861,363,444,4,2024-06-15,pending
1862,476,223,2,2024-09-19,shipped
1863,458,261,4,2024-09-25,shipped
1864,519,420,1,2025-04-18,pending
1865,862,124,4,2024-12-24,shipped
1866,539,266,3,2025-04-16,completed
1867,731,396,4,2024-07-30,completed
1868,473,240,1,2024-09-01,completed
1869,715,324,1,2025-02-11,completed
1870,904,414,4,2025-05-25,cancelled
1871,806,203,3,2024-07-05,shipped
1872,289,256,2,2024-12-03,cancelled
1873,753,103,1,2025-04-02,completed
1874,922,26,1,2025-05-27,shipped
1875,113,84,3,2025-01-15,pending
1876,783,264,5,2024-08-03,cancelled
1877,84,338,1,2024-06-20,cancelled
1878,968,127,1,2024-08-22,completed
1879,550,304,1,2025-04-10,shipped
1880,474,61,2,2025-03-18,cancelled
1881,612,420,2,2024-08-11,completed
1882,175,497,3,2024-07-11,completed
1883,997,254,4,2025-04-07,shipped
1884,370,467,1,2025-03-08,completed
1885,948,6,4,2025-01-22,pending
1886,266,87,4,2025-04-28,completed
1887,523,425,4,2025-01-04,shipped
1888,464,180,1,2024-07-02,pending
1889,783,116,2,2025-06-11,completed
1890,935,97,1,2025-05-10,pending
1891,789,121,3,2024-09-15,pending
1892,445,440,2,2024-06-14,shipped
1893,609,100,4,2024-11-01,cancelled
1894,898,350,1,2024-08-31,completed
1895,118,378,2,2024-12-24,shipped
1896,488,157,4,2025-04-28,pending
1897,840,100,1,2024-12-27,pending
1898,436,186,1,2024-11-04,completed
1899,346,160,3,2025-05-08,cancelled
1900,926,436,4,2025-02-08,shipped
1901,890,149,1,2025-02-10,completed
1902,460,355,4,2025-02-14,completed
1903,156,457,3,2024-08-11,shipped
1904,892,493,3,2025-02-19,cancelled
1905,684,54,2,2024-08-07,cancelled
1906,227,424,5,2024-11-11,completed
1907,415,67,1,2024-06-29,pending
1908,584,116,5,2025-05-02,pending
1909,663,104,3,2024-11-01,pending
1910,822,163,2,2025-03-18,shipped
1911,640,223,3,2024-09-03,completed
1912,176,208,5,2025-03-31,pending
1913,245,49,4,2024-09-01,completed
1914,336,152,2,2024-11-13,pending
1915,729,264,2,2024-10-09,cancelled
1916,609,76,3,2025-05-06,shipped
1917,713,363,1,2025-05-16,completed
1918,580,149,3,2025-01-09,completed
1919,234,232,2,2024-12-25,cancelled
1920,979,7,3,2025-02-06,cancelled
1921,867,226,3,2024-11-11,pending
1922,398,391,1,2025-01-26,shipped
1923,476,211,5,2024-12-17,pending
1924,972,202,5,2025-01-12,pending
1925,216,445,2,2024-10-04,pending
1926,832,148,2,2024-10-07,shipped
1927,214,362,4,2024-07-06,shipped
1928,23,135,2,2025-06-11,cancelled
1929,434,6,1,2024-08-23,shipped
1930,150,22,3,2024-08-03,pending
1931,87,49,5,2025-05-31,pending
1932,432,270,4,2025-02-21,pending
1933,197,250,1,2024-08-26,completed
1934,415,280,5,2024-09-14,completed
1935,581,332,5,2024-10-25,cancelled
1936,204,215,3,2024-06-26,completed
1937,580,149,3,2024-06-28,pending
1938,927,31,3,2024-06-21,cancelled
1939,535,4,1,2025-04-07,shipped
1940,478,206,5,2024-12-04,shipped
1941,53,243,3,2025-01-16,shipped
1942,884,275,2,2025-03-14,pending
1943,398,43,4,2025-05-16,completed
1944,382,357,3,2025-04-18,cancelled
1945,709,50,1,2025-04-13,cancelled
1946,711,61,2,2025-04-10,pending
1947,211,160,5,2025-02-02,completed
1948,591,237,5,2025-05-16,completed
1949,889,68,1,2024-09-22,completed
1950,563,243,1,2024-06-30,completed
1951,199,429,4,2025-05-31,completed
1952,779,275,2,2025-02-11,shipped
1953,57,105,2,2024-06-26,completed
1954,38,408,3,2025-02-19,completed
1955,131,146,4,2024-12-28,shipped
1956,660,376,4,2024-06-16,completed
1957,569,241,1,2025-05-08,cancelled
1958,740,47,1,2024-09-04,shipped
1959,755,479,2,2024-11-29,completed
1960,537,484,3,2024-08-14,cancelled
1961,204,51,3,2024-06-27,completed
1962,791,206,5,2024-08-03,shipped
1963,661,137,1,2024-07-09,cancelled
1964,813,78,4,2025-01-09,cancelled
1965,694,317,1,2024-12-03,cancelled
1966,473,245,1,2025-01-23,pending
1967,409,492,5,2024-09-15,pending
1968,530,475,2,2024-09-20,pending
1969,260,314,4,2024-12-28,pending
1970,742,379,5,2025-02-01,cancelled
1971,819,135,3,2025-05-06,completed
1972,749,472,5,2025-05-20,completed
1973,119,361,4,2024-12-29,cancelled
1974,552,478,4,2025-02-17,shipped
1975,708,309,5,2024-09-20,cancelled
1976,328,100,3,2025-05-16,pending
1977,911,453,3,2024-11-05,pending
1978,113,191,4,2024-10-05,shipped
1979,718,420,4,2024-09-25,shipped
1980,846,379,2,2024-09-01,completed
1981,103,6,5,2024-11-25,pending
1982,410,124,2,2024-11-14,cancelled
1983,635,245,2,2025-04-17,cancelled
1984,610,258,4,2025-03-22,completed
1985,145,280,5,2024-07-31,completed
1986,69,210,5,2024-09-12,pending
1987,326,161,5,2025-06-04,completed
1988,701,448,3,2024-10-02,completed
1989,869,345,3,2025-01-13,completed
1990,530,336,5,2024-11-19,completed
1991,52,495,1,2024-10-04,pending
1992,850,132,2,2024-07-04,shipped
1993,333,129,3,2025-01-18,completed
1994,23,493,5,2025-02-26,cancelled
1995,966,440,2,2024-11-22,cancelled
1996,810,182,4,2024-09-26,cancelled
1997,685,119,4,2025-05-04,cancelled
1998,652,313,4,2025-05-09,shipped
1999,271,233,1,2025-01-03,completed
2000,578,395,1,2024-06-25,cancelled
2001,796,402,2,2024-08-23,cancelled
2002,802,136,4,2024-09-23,cancelled
2003,999,4,5,2024-09-02,shipped
2004,204,473,5,2024-07-04,pending
2005,966,351,1,2024-07-26,completed
2006,535,103,1,2024-09-09,completed
2007,313,223,2,2025-03-25,shipped
2008,388,390,1,2024-12-24,shipped
2009,177,494,1,2024-09-09,pending
2010,200,84,3,2025-05-03,cancelled
2011,339,224,4,2025-03-13,completed
2012,340,210,1,2024-10-25,cancelled
2013,769,148,3,2024-09-26,completed
2014,948,197,5,2024-11-01,cancelled
2015,294,41,1,2025-05-14,cancelled
2016,115,64,5,2024-06-12,pending
2017,507,138,5,2024-10-15,completed
2018,540,359,5,2025-05-29,shipped
2019,69,437,1,2024-10-09,completed
2020,32,41,4,2025-03-11,pending
2021,478,149,5,2025-01-02,cancelled
2022,464,369,4,2024-10-31,pending
2023,139,354,1,2024-09-11,pending
2024,692,452,4,2024-08-24,cancelled
2025,743,136,4,2024-07-29,completed
2026,569,108,2,2025-02-26,completed
2027,361,40,3,2024-07-14,shipped
2028,875,436,2,2024-11-17,shipped
2029,59,149,1,2025-04-17,completed
2030,590,77,1,2024-06-27,pending
2031,345,417,3,2025-04-09,completed
2032,997,289,2,2024-11-13,pending
2033,819,365,3,2025-02-12,shipped
2034,14,423,1,2024-12-28,cancelled
2035,284,231,4,2024-07-03,pending
2036,662,117,4,2025-01-24,completed
2037,864,184,4,2024-08-18,shipped
2038,31,277,4,2024-08-01,shipped
2039,775,76,4,2025-01-18,pending
2040,269,437,2,2025-04-09,pending
2041,444,276,3,2024-12-02,cancelled
2042,913,9,1,2024-06-25,pending
2043,528,197,3,2024-09-04,completed
2044,365,500,4,2025-01-26,pending
2045,991,186,2,2024-12-19,shipped
2046,90,327,2,2024-12-28,shipped
2047,602,267,1,2024-09-22,completed
2048,927,486,5,2024-10-31,cancelled
2049,1000,268,5,2025-04-05,cancelled
2050,297,18,1,2025-03-25,pending
2051,979,109,2,2024-11-27,pending
2052,382,243,2,2025-03-11,cancelled
2053,55,212,1,2024-11-29,shipped
2054,648,430,4,2024-07-10,shipped
2055,37,427,5,2024-08-12,cancelled
2056,459,169,4,2025-02-22,completed
2057,819,343,1,2025-05-07,shipped
2058,515,90,1,2025-04-26,completed
2059,900,492,4,2025-01-24,completed
2060,858,500,3,2025-03-29,pending
2061,987,399,3,2024-09-24,pending
2062,904,335,5,2024-09-27,completed
2063,590,462,5,2025-05-26,completed
2064,244,260,5,2024-08-15,shipped
2065,564,80,2,2024-07-22,cancelled
2066,997,309,4,2025-03-12,cancelled
2067,650,483,3,2025-06-06,cancelled
2068,130,345,2,2024-11-22,completed
2069,601,358,4,2024-07-22,completed
2070,334,280,4,2024-12-04,completed
2071,812,107,2,2024-11-15,cancelled
2072,462,97,1,2024-09-30,cancelled
2073,378,441,2,2024-12-01,pending
2074,194,133,4,2025-04-12,shipped
2075,225,345,2,2025-04-16,pending
2076,711,358,2,2024-08-31,cancelled
2077,1000,364,4,2024-10-14,pending
2078,661,25,1,2024-12-24,pending
2079,764,421,3,2025-03-31,completed
2080,746,52,3,2025-01-07,completed
2081,523,95,5,2024-07-22,pending
2082,182,421,3,2024-06-15,shipped
2083,966,293,2,2024-09-14,pending
2084,646,117,5,2025-03-02,shipped
2085,655,419,1,2024-09-26,shipped
2086,455,490,2,2025-04-28,pending
2087,227,18,3,2024-08-08,pending
2088,346,277,1,2024-10-29,pending
2089,134,343,1,2024-10-09,completed
2090,379,48,5,2024-09-05,shipped
2091,271,237,4,2024-08-21,cancelled
2092,247,32,4,2024-08-21,cancelled
2093,246,488,1,2025-02-20,pending
2094,692,247,2,2024-07-28,completed
2095,796,323,2,2024-07-20,pending
2096,419,17,2,2025-01-28,cancelled
2097,609,59,1,2024-12-03,pending
2098,929,24,4,2025-02-21,pending
2099,403,301,5,2024-07-22,shipped
2100,606,172,2,2024-08-26,cancelled
2101,318,63,2,2025-05-29,pending
2102,752,279,1,2025-05-27,pending
2103,640,103,4,2024-07-23,pending
2104,382,451,3,2025-03-11,shipped
2105,338,10,2,2024-06-24,completed
2106,522,395,2,2024-08-01,completed
2107,596,260,4,2025-05-25,shipped
2108,768,456,2,2024-09-13,pending
2109,352,336,5,2024-08-03,pending
2110,972,308,4,2024-09-03,completed
2111,279,14,2,2025-02-28,cancelled
2112,199,402,2,2025-05-28,completed
2113,827,403,4,2024-10-15,completed
2114,710,19,4,2025-01-26,cancelled
2115,78,338,2,2024-12-22,cancelled
2116,47,185,3,2025-02-06,pending
2117,966,143,2,2025-03-21,pending
2118,599,130,4,2024-11-16,completed
2119,578,128,2,2024-06-28,pending
2120,762,165,4,2024-12-21,cancelled
2121,111,400,5,2024-10-22,cancelled
2122,818,4,2,2025-03-01,pending
2123,10,147,4,2024-09-15,pending
2124,948,399,2,2025-05-17,cancelled
2125,644,245,3,2024-12-07,completed
2126,396,196,4,2025-04-07,shipped
2127,346,68,2,2024-12-23,pending
2128,431,320,2,2024-11-16,completed
2129,646,466,2,2025-04-17,shipped
2130,463,427,4,2024-08-14,pending
2131,463,244,4,2025-01-28,shipped
2132,848,302,3,2025-04-10,shipped
2133,438,395,1,2024-09-10,pending
2134,52,45,2,2025-01-10,shipped
2135,357,219,5,2025-03-29,completed
2136,489,346,3,2024-07-31,completed
2137,251,48,2,2024-12-30,shipped
2138,899,81,1,2024-10-17,shipped
2139,749,484,4,2024-11-20,pending
2140,847,91,2,2024-11-30,shipped
2141,252,52,1,2025-04-15,completed
2142,604,485,5,2025-03-21,cancelled
2143,701,101,5,2025-06-09,cancelled
2144,835,274,3,2025-05-31,pending
2145,823,169,1,2024-06-22,cancelled
2146,977,349,3,2024-12-23,pending
2147,419,3,4,2025-04-16,completed
2148,401,118,5,2025-01-17,pending
2149,268,330,4,2024-09-05,shipped
2150,557,265,4,2024-07-20,cancelled
2151,464,142,2,2025-04-28,completed
2152,565,324,2,2024-10-18,cancelled
2153,946,191,4,2025-05-04,pending
2154,321,444,5,2025-03-20,cancelled
2155,627,58,1,2025-02-17,cancelled
2156,749,275,4,2024-07-07,completed
2157,813,183,4,2025-03-26,cancelled
2158,406,50,1,2024-12-11,pending
2159,156,363,2,2024-08-04,shipped
2160,651,166,2,2024-07-30,completed
2161,401,469,5,2024-08-21,completed
2162,857,155,3,2024-08-08,completed
2163,251,359,1,2025-02-06,cancelled
2164,960,289,5,2024-09-29,pending
2165,246,196,3,2025-03-14,cancelled
2166,962,255,5,2024-12-14,completed
2167,218,389,5,2025-04-25,cancelled
2168,560,372,2,2025-04-28,shipped
2169,321,244,2,2025-05-18,pending
2170,7,34,3,2024-07-29,shipped
2171,821,449,3,2025-05-14,cancelled
2172,979,216,3,2024-10-16,cancelled
2173,391,48,4,2024-08-28,pending
